Review,Class
el asenso es un poco cansado  pero una vez que llegas a la cima la vista se convierte en tu todo    se domina gran parte de la bahia y la ciudad de cartagena desde ahi  y aun conserva los ca ones que se usaron para defender los tesoros de los corsarios   sin duda una experiencia que no puedes dejar de vivir si vas a cartagena de indias  nota  el recorrido lo puedes realizar tu solo tranquilamente ya que al entrar al mudo te dan un mapa con informacion  pero siempre estan ahi los guias para quien quiera saber mas datos curiosos sobre el lugar ,5
fuimos en domingo por la ma ana  asi que si tienes planes de desayunar ahi en fin de semana te recomiendo que tengas paciencia porque quiza te toque esperar como a nosotros poco mas de cuarenta minutos  el lugar es agradable y los platillos muy bien   mas,4
siempre colocan un punto aun mas alto en servicio y apoyo  totalmente satisfecho  gracias a todo el equipo del hilton  a los capitanes alex y fabian  a alexandra  a kathe  y a todo el equipo  impaclable ,5
estuve en el hotel el miercoles debido a un imprevisto en mi viaje  supuestamente reserve con una  promocion  de la agencia booking  pero al llegar al hotel era la misma  tarifa publica sin ahorro ni beneficios adicionales  la habitacion es muy peque a y al estar cerca del elevador es mas ruidosa el ba o es minusculo  la atencion del personal nada especial  en general el hotel no ofrece confort ni descanso mejor reserven directamente con el hotel asi no pierden tiempo llenando sus datos con la tarjeta  nombre etc etc ,2
es un hotel historico y vale la pena  las habitaciones son limpios y tiene wifi gratis    horas  tiene que solicitar en business lounge  pero es una condicion excepcional en cuba    y no debe faltar el tour del hotel que organizan todos los dias a las       ,5
girar y te vender otro pedazo de kitsch  muchos vendedores que distrae de la belleza que he experimentado hace    a os cuando visite el sitio  ya no puedes escalar o toque cualquier templo o piramide  un paseo por los campos y ver derechas rapidamente de la distraccion  un tesoro perdido para la comercializacion ,5
es uno de los mejores lugares para ver toda la ciudad de bogota  una vez que llegas a la cima  todo se siente relajado  eso si  corre mucho viento y debes esperar un poco en la cola o fila para el funicular o teleferico  otras personas suben a pie ,4
el sabor de la comida no es muy bueno  ademas al ofrecer sus paquetes no incluyen servicio a la mesa de totopos y salsas  segun palabras del mesero el paquete no incluye eso   ademas un mesero solo se la pasaba dando vueltas alrededor de las   mas,5
excelente lugar para ir a comer en cuba  es la parada obligada para todos los que tengan unos dias libres en la habana  la comida es regular pero los tragos son increibles  muy recomendados los mojitos y los daiquiris,5
una excelente opcion para salir de la rutina un must en una visita a mty paseos a caballo  comida tipica y la opcion de realizar la clasica carne asada dentro del parque ,5
la comida es rica y muy bien servida  el agua de chaya con lima me encanto   comi el cerdo en salsa y a mi parecer le falto un poco de sabor  los panchos muy ricos y el helado de queso de bola  delicioso ,5
fui a cenar un martes con mi familia y pareja  no pudimos realizar la reservacion por telefono  pero finalmente la hicimos por internet y contestaron de inmediato  las bebidas y la comida deliciosas   lastima que el servicio es muy lento  aunque la atencion excelente  el   mas,5
es un lugar que debes visitar si vas a la ciudad de guanajuato  en mexico existen pocos lugares para ver cuerpos humanos momificados  es interesante y algo extra o  vale la pena la visita  para llegar en vehiculo es un poco complicado por las calles angostas y enrredadas de la ciudad  no hay lugar cercano para comer  el recorrido en el museo se hace en media hora y las instalaciones del museo no son muy atractivas  algo que su administracion debe considerar ,4
el mayor y mas importante historicamente cementerio en america latina  este lugar es enorme  monumentos conmemorativos y mausoleos son bastante elaborada ,5
el hotel mision panamericano es un hermoso edificio que nos hace sentir que regresamos el tiempo cuando habia aquellas maravillosas haciendas de henequen    su personal empezando con el sr carlos en recepcion  nos hacen sentir acogidos en la ciudad pero sobre todo se esmera en presentarnos todos sus hermosas maravillas  sigan su consejo y no se arrepentiran  lograron que las vacaciones  se convirtieran en un recuerdo  inolvidable,5
las vistas eran realmente increible  y es la mejor manera de ver la ciudad desde una vista de pajaro  sin embargo  segun que linea tomar  puede terminar en algunas zonas bastante cutres para ir  asi que asegurese de elegir en consecuencia  es barato  no toma mucho tiempo  y se puede ver todo lo que tienes que subir y bajar  una gran experiencia ,5
clasico callejon del beso en guanajuato  esta padre para la foto del recuerdo  al llegar regularmente hay alguien q te cuenta la historia del callejon y por q es tan famoso  en dias festivos   semana santa  llega a haber cola para la foto en el dichoso callejon ,3
esperaba mas del museo ya que es la primera vez que voy a guanajuato  al principio te pasan en un grupo pero despues de iniciar te topas con las personas que van entrando y las que estaban antes que tu  impidiendo que escuches al guia y puedas apreciar las momias  en mi parecer necesitan mas logistica para que se puedan apreciar las momias y no se conglomeren las personas ,3
la ubicacion esta muy bien  a un paseo tienes el malecon  el capitolio y habana vieja   lo que no esta tan bien es el personal del hotel  muy antipaticos y muy poco profesionales  un ejemplo  la segunda noche tuvimos un problema con la puerta del ba o  no podiamos abrirla  cuando fuimos a recepcion nos encontramos al recepcionista durmiendo en el sofa de la entrada  le despertamos y nos dijo de mala gana que el cerrajero no llegaba hasta las  h de la ma ana   a la ma ana siguiente volvimos a recepcion y no sabian ni de que les hablabamos  el sr  cerrajero llego sobre las   h con la calma y nosostros teniamos la vejiga a punto de estallar  s al ver tal incompetencia  tuvimos que sugerirles nosotros una solucion muy obvia  la de dejarnos la llave de cualquier habitacion libre para ,3
me gusto que tiene variedad de tiendas  autoservicios pero fuera de eso no hay casi nada interesante que hacer  solo para comprar ,3
nosotros leer criticas antes convencidos de que deberia probar eddys  la cena y el desayuno  excelente y a un precio razonable  servicio muy bueno y agradable  sin duda volvere de nuevo ,5
si vas en un viaje romantico tienes que pasar por el callejon y tomarte una foto  es parte de la leyenda de guanajuato  cuando yo fui en abril estaba vacio y no habia ningun vendedor  si vas solo o con amigos no es tan atractivo ,3
excelente excursion  hay que caminar mucho y si hay sol te reeeee quemas   pero realmente el paseo vale la pena cuando llegas a tremenda obra   para gente mayor no es recomendable la visita guiada ya que se camina muchoo,5
muy limpio  organizado y tiene un personal muy amable  la comida era buena para cuba  pero el lugar es muy oscuro y tiene un monton de madera  su unica,4
es un lugar que podria  decir solo para beber   pues es muy original me gusto la decoracion y ambientacion del mismo  protagoniza la musica cubana tradicional  su acceso a la calle  le da mas vida al sitio  los tragos son verdaderamente buenos y variados    mas,4
habiendo estado en coba y las piramides en ciudad de mexico  pero no te molestes en chichen itza  fuimos alli  lo que fue muy bien y es facil de localizar y park  etc  pero la toda la experiencia fue arruinado por la constante que venden por literalmente      es de los comerciantes tratando de vender las mismas cosas coba era completamente diferente y la arqueologia tan impresionante  si no mas    asimismo  las pyramides en ciudad de mexico una experiencia mucho mas interesante y agradable ,4
no me volvere a hospedar en ese hotel  por ser un  caro el cual se supone que es un excelente hotel  su ubicacion no es tan buena  la habitacion olia a cigarro  los elevadores son muy viejos  fui golpeado   veces y cuando requeri los servicios de una enfermera para que me aplicara una inyeccion  pues me encontraba tirado en la cama  hicieron caso omiso a mi peticion y volvi a recaer por no haberme inyectado a tiempo  prefiri volver a casa ,2
yo realmente tenia ganas de visitar parian pero fue muy peque o y todas las tiendas repeticious  no compra una placa preciosa certificados puebla talevera y estoy muy contento con el  pero tenia que pasar     pesos para conseguir algo que era muy buena  la calidad del trabajo en la mayoria de las tiendas es agradable  pero yo tenia otras expectativas  yo esperaba algo de carpinteria y otros articulos fuera de talevera  habia un par de tiendas de ropa  pero tambien parecia que comprar cosas desde el mismo rinda la fabrica ,3
el hotel y los jardines son preciosos  aunque no en la mejor de las zonas  la comida y las bebidas son casi tres veces mas caro que cualquier otro sitio en la habana  tienen wifi a    la hora  pero los trozos y mucho que no podra hacer mucho en linea  lo que realmente nos molesto fue que cuando entramos y vimos un precioso exterior  red  taxi dejan clientes  convertible nos apresuraron a en la puerta  pero la gente no lo permitian  el no era uno de los conductores que les dan un corte de dinero  pedimos al conductor que el coche a unos metros de la entrada  lo cual hizo que pudieramos llegar a los empleados y en el coche  era ridiculo ,1
una caminata selva  fourday es caliente  es aunque a veces  es divertido y es totalmente la pena  nuestro guia era increible  pero absolutamente agradable no hablaba ingles  que esta mal porque soy sture que las historias que dijeron son geniales  teniamos una chica en nuestro grupo que traduce un poco  pero asegurate de reservar un traductor    no tome muchas cosas  tienes que llevar todo el tiempo  lleva tu camara para hacer fotos y videos  loco todos los dias  disfrute de la comida nadar increible  hablar a la gente  experimentar la selva ,5
